field_177938_ag,coalMaxHeight,2,
field_177939_ah,ironSize,2,
field_177940_z,useMonuments,2,
field_177941_ae,coalCount,2,
field_177942_y,useTemples,2,
field_177943_af,coalMinHeight,2,
field_177944_x,useMineShafts,2,
field_177959_e,NULL_VECTOR,2,
field_177960_b,y,2,
field_177961_c,z,2,
field_177962_a,x,2,
field_177987_f,Y_SHIFT,2,
field_177988_g,X_SHIFT,2,
field_177989_d,NUM_Y_BITS,2,
field_177990_b,NUM_X_BITS,2,
field_177991_c,NUM_Z_BITS,2,
field_177992_a,ORIGIN,2,
field_177993_j,Z_MASK,2,
field_177994_h,X_MASK,2,
field_177995_i,Y_MASK,2,
field_177996_d,z,2,
field_177997_b,x,2,
field_177998_c,y,2,
field_178005_d,viewEntityY,0,
field_178006_e,viewEntityZ,0,
field_178007_b,initialized,0,
field_178008_c,viewEntityX,0,
field_178009_a,renderChunks,0,
field_178032_d,counter,0,
field_178034_b,facing,0,
field_178035_c,setFacing,0,
field_178036_a,renderChunk,0,
field_178037_a,VALUES,0,
field_178090_d,modelManager,0,
field_178091_b,simpleShapesCache,0,
field_178092_c,shapers,0,
field_178093_a,simpleShapes,0,
field_178111_g,renderManager,0,
field_178112_h,itemRenderer,0,
field_178127_b,blockStateMapper,0,
field_178128_c,modelManager,0,
field_178129_a,bakedModelStore,0,
field_178133_b,mapStateModelLocations,0,
field_178140_d,listProperties,0,
field_178141_c,suffix,0,
field_178142_a,property,0,
field_178146_a,dispenserInventory,2,
field_178149_f,xpSeed,2,
field_178150_j,position,2,
field_178156_j,selfPosition,2,
field_178164_f,renderChunks,0,
field_178165_d,countChunksX,0,
field_178166_e,countChunksZ,0,
field_178167_b,world,0,
field_178168_c,countChunksY,0,
field_178169_a,renderGlobal,0,
field_178179_a,vertexBuffer,0,
field_178182_b,vboUploader,0,
field_178183_a,worldRenderer,0,
field_178206_b,vertexColorMultiplier,0,
field_178207_c,vertexBrightness,0,
field_178213_b,tintIndex,0,
field_178214_c,face,0,
field_178215_a,vertexData,0,
field_178218_d,texture,0,
field_178237_d,partRotation,0,
field_178238_e,shade,0,
field_178239_b,positionTo,0,
field_178240_c,mapFaces,0,
field_178241_a,positionFrom,0,
field_178242_d,texture,0,
field_178243_e,blockFaceUV,0,
field_178244_b,cullFace,0,
field_178245_c,tintIndex,0,
field_178246_a,FACING_DEFAULT,0,
field_178257_a,QUARTZ_ENUMTYPE_SWITCH_ARRAY,0,
field_178271_b,atlasSpritesWater,0,
field_178272_a,atlasSpritesLava,0,
field_178313_f,LOGGER,0,
field_178314_g,elements,0,
field_178315_d,parent,0,
field_178316_e,parentLocation,0,
field_178317_b,name,0,
field_178318_c,textures,0,
field_178319_a,SERIALIZER,0,
field_178320_j,cameraTransforms,0,
field_178321_h,gui3d,0,
field_178322_i,ambientOcclusion,0,
field_178323_b,modelExt,0,
field_178324_a,model,0,
field_178332_b,mapVariants,0,
field_178333_a,GSON,0,
field_178341_d,rescale,0,
field_178342_b,axis,0,
field_178343_c,angle,0,
field_178344_a,origin,0,
field_178350_b,rotation,0,
field_178351_a,uvs,0,
field_178353_d,head,0,
field_178354_e,gui,0,
field_178355_b,thirdPerson,0,
field_178356_c,firstPerson,0,
field_178357_a,DEFAULT,0,
field_178360_b,TRANSLATION_DEFAULT,0,
field_178361_c,SCALE_DEFAULT,0,
field_178362_a,ROTATION_DEFAULT,0,
field_178363_d,scale,0,
field_178364_b,rotation,0,
field_178365_c,translation,0,
field_178366_a,DEFAULT,0,
field_178376_e,facing,0,
field_178390_a,values,0,
field_178398_a,LAYERS,0,
field_178422_b,listVariants,0,
field_178423_a,name,0,
field_178434_d,weight,0,
field_178435_b,modelRotation,0,
field_178436_c,uvLock,0,
field_178437_a,modelLocation,0,
field_178443_b,builderSuffix,0,
field_178444_c,builderListProperties,0,
field_178445_a,builderProperty,0,
field_178449_b,setBuiltInBlocks,0,
field_178450_a,blockStateMap,0,
field_178460_a,DESTROY_STAGES,0,
field_178462_c,blockRenderer,0,
field_178464_d,BANNERTEXTURES,0,
field_178465_e,bannerModel,0,
field_178467_h,skeletonHead,0,
field_178468_i,humanoidHead,0,
field_178477_b,chunkRenderDispatcher,0,
field_178478_c,regionRenderCacheBuilder,0,
field_178496_f,setVisibility,0,
field_178497_g,state,0,
field_178498_d,empty,0,
field_178499_e,tileEntities,0,
field_178500_b,layersUsed,0,
field_178501_c,layersStarted,0,
field_178502_a,DUMMY,0,
field_178517_f,worldVertexUploader,0,
field_178518_g,vertexUploader,0,
field_178519_d,queueChunkUpdates,0,
field_178520_e,queueFreeRenderBuilders,0,
field_178521_b,threadFactory,0,
field_178522_c,listThreadedWorkers,0,
field_178523_a,logger,0,
field_178524_h,queueChunkUploads,0,
field_178525_i,renderWorker,0,
field_178547_f,compiledChunk,0,
field_178548_g,status,0,
field_178549_d,type,0,
field_178550_e,regionRenderCacheBuilder,0,
field_178551_b,lock,0,
field_178552_c,listFinishRunnables,0,
field_178553_a,renderChunk,0,
field_178554_h,finished,0,
field_178586_f,position,0,
field_178587_g,lockCompileTask,0,
field_178588_d,world,0,
field_178589_e,renderGlobal,0,
field_178590_b,compiledChunk,0,
field_178591_c,boundingBox,0,
field_178592_a,renderChunksUpdated,0,
field_178593_n,needsUpdate,0,
field_178594_l,vertexBuffers,0,
field_178595_m,frameIndex,0,
field_178596_j,index,0,
field_178597_k,modelviewMatrix,0,
field_178598_h,lockCompiledChunk,0,
field_178599_i,compileTask,0,
field_178601_d,baseDisplayList,0,
field_178622_b,bitSet,0,
field_178623_a,COUNT_FACES,0,
field_178625_b,projectionMatrix,0,
field_178626_c,modelviewMatrix,0,
field_178636_l,skinMap,0,
field_178638_s,renderShadow,0,
field_178639_r,renderOutlines,0,
field_178640_a,TRANSFORM_LOOKUP,0,
field_178688_b,bannerStand,0,
field_178689_c,bannerTop,0,
field_178690_a,bannerSlate,0,
field_178692_f,rabbitLeftArm,0,
field_178693_g,rabbitRightArm,0,
field_178694_d,rabbitRightThigh,0,
field_178695_e,rabbitBody,0,
field_178696_b,rabbitRightFoot,0,
field_178697_c,rabbitLeftThigh,0,
field_178698_a,rabbitLeftFoot,0,
field_178700_l,rabbitNose,0,
field_178702_j,rabbitLeftEar,0,
field_178703_k,rabbitTail,0,
field_178704_h,rabbitHead,0,
field_178705_i,rabbitRightEar,0,
field_178707_d,guardianTail,0,
field_178708_b,guardianEye,0,
field_178709_c,guardianSpines,0,
field_178710_a,guardianBody,0,
field_178717_b,head,0,
field_178720_f,bipedHeadwear,0,
field_178721_j,bipedRightLeg,0,
field_178722_k,bipedLeftLeg,0,
field_178723_h,bipedRightArm,0,
field_178724_i,bipedLeftArm,0,
field_178730_v,bipedBodyWear,0,
field_178731_d,bipedRightLegwear,0,
field_178732_b,bipedRightArmwear,0,
field_178733_c,bipedLeftLegwear,0,
field_178734_a,bipedLeftArmwear,0,
field_178737_d,standBase,0,
field_178738_b,standLeftSide,0,
field_178739_c,standWaist,0,
field_178740_a,standRightSide,0,
field_178741_d,gameInfo,0,
field_178742_e,serverInfo,0,
field_178743_b,displayInfo,0,
field_178744_c,folderInfo,0,
field_178745_a,userInfo,0,
field_178750_b,userProperties,0,
field_178751_c,proxy,0,
field_178752_a,session,0,
field_178753_b,serverPort,0,
field_178754_a,serverName,0,
field_178755_b,version,0,
field_178756_a,isDemo,0,
field_178757_d,assetIndex,0,
field_178758_b,resourcePacksDir,0,
field_178759_c,assetsDir,0,
field_178760_a,mcDataDir,0,
field_178761_d,checkGlErrors,0,
field_178762_b,height,0,
field_178763_c,fullscreen,0,
field_178764_a,width,0,
field_178768_d,renderType,2,
field_178783_e,blockPos,2,
field_178784_b,sideHit,2,
field_178791_c,TRIGGER,2,
field_178794_j,goalName,2,
field_178811_e,position,0,
field_178817_f,locked,2,
field_178862_f,locationCape,0,
field_178863_g,skinType,0,
field_178864_d,playerTexturesLoaded,0,
field_178865_e,locationSkin,0,
field_178866_b,gameType,0,
field_178867_a,gameProfile,0,
field_178879_v,reducedDebugInfo,0,
field_178880_u,allowBlockAlternatives,0,
field_178881_t,useVbo,0,
field_178882_aU,setModelParts,0,
field_178883_an,keyBindSpectatorOutlines,0,
field_178958_a,VALUES,0,
field_178959_a,VALUES,0,
field_178995_f,textureV,0,
field_178996_g,brightness,0,
field_178997_d,vertexCount,0,
field_178998_e,textureU,0,
field_178999_b,rawIntBuffer,0,
field_179000_c,rawFloatBuffer,0,
field_179001_a,byteBuffer,0,
field_179002_n,zOffset,0,
field_179003_o,normal,0,
field_179004_l,xOffset,0,
field_179005_m,yOffset,0,
field_179006_k,drawMode,0,
field_179007_h,color,0,
field_179008_i,rawBufferIndex,0,
field_179009_s,bufferSize,0,
field_179010_r,isDrawing,0,
field_179011_q,vertexFormat,0,
field_179012_p,byteIndex,0,
field_179017_d,stateVertexCount,0,
field_179018_e,stateVertexFormat,0,
field_179019_b,stateRawBuffer,0,
field_179020_c,stateRawBufferIndex,0,
field_179024_e,banner,0,
field_179029_g,facings,0,
field_179035_h,vertexInfos,0,
field_179040_a,worldRenderers,0,
field_179050_b,maskEnabled,0,
field_179051_c,depthFunc,0,
field_179052_a,depthTest,0,
field_179055_d,height,0,
field_179056_b,y,0,
field_179057_c,width,0,
field_179058_a,x,0,
field_179059_b,textureName,0,
field_179060_a,texture2DState,0,
field_179154_f,depthState,0,
field_179155_g,fogState,0,
field_179156_d,colorMaterialState,0,
field_179157_e,blendState,0,
field_179158_b,lightingState,0,
field_179159_c,lightState,0,
field_179160_a,alphaState,0,
field_179161_n,normalizeState,0,
field_179162_o,activeTextureUnit,0,
field_179163_l,clearState,0,
field_179164_m,stencilState,0,
field_179165_j,colorLogicState,0,
field_179166_k,texGenState,0,
field_179167_h,cullState,0,
field_179168_i,polygonOffsetState,0,
field_179169_u,viewportState,0,
field_179170_t,colorState,0,
field_179171_s,colorMaskState,0,
field_179172_r,rescaleNormalState,0,
field_179173_q,activeShadeModel,0,
field_179174_p,textureState,0,
field_179192_d,alpha,0,
field_179193_b,green,0,
field_179194_c,blue,0,
field_179195_a,red,0,
field_179201_b,currentState,0,
field_179202_a,capability,0,
field_179220_a,BLOCK_TO_ITEM,2,
field_179226_c,doubleSlab,2,
field_179227_b,theBlock,2,
field_179228_c,nameFunction,2,
field_179236_a,block,2,
field_179239_b,LOGGER,2,
field_179243_f,name,2,
field_179247_h,directionMaps,2,
field_179282_b,isLoaded,2,
field_179283_a,value,2,
field_179294_g,direction,2,
field_179295_d,CLIENT_NIO_EVENTLOOP,2,
field_179296_e,CLIENT_LOCAL_EVENTLOOP,2,
field_179297_n,disconnected,2,
field_179300_b,deflater,2,
field_179301_c,treshold,2,
field_179302_a,buffer,2,
field_179304_b,treshold,2,
field_179305_a,inflater,2,
field_179309_b,lastReturned,2,
field_179314_b,theBlockPos,2,
field_179317_b,pos,2,
field_179338_j,partName,0,
field_179340_h,partId,0,
field_179341_i,partMask,0,
field_179369_Q,particleName,2,
field_179372_R,particleID,2,
field_179417_b,y,2,
field_179418_c,z,2,
field_179419_a,x,2,
field_179420_a,FACING_LOOKUP,2,
field_179423_d,results,2,
field_179424_b,iterables,2,
field_179425_c,iterators,2,
field_179426_a,index,2,
field_179428_b,iterables,2,
field_179429_a,clazz,2,
field_179494_b,destinationBlock,2,
field_179504_c,theVillager,2,
field_179507_b,doorPosition,2,
field_179511_d,entityInstance,2,
field_179513_b,FACING_LOOKUP,2,
field_179514_c,PLANE_LOOKUP,2,
field_179515_a,AXIS_LOOKUP,2,
field_179525_d,description,2,
field_179528_c,offset,2,
field_179535_b,blockState,2,
field_179538_n,rabbitFootEffect,2,
field_179539_o,potionRequirements,2,
field_179540_p,potionAmplifiers,2,
field_179550_j,canPlaceOnCacheBlock,2,
field_179551_k,canPlaceOnCacheResult,2,
field_179552_h,canDestroyCacheBlock,2,
field_179553_i,canDestroyCacheResult,2,
field_179555_bs,rabbit_hide,2,
field_179556_br,rabbit_foot,2,
field_179557_bn,cooked_mutton,2,
field_179558_bo,rabbit,2,
field_179559_bp,cooked_rabbit,2,
field_179560_bq,rabbit_stew,2,
field_179561_bm,mutton,2,
field_179562_cC,prismarine_shard,2,
field_179563_cD,prismarine_crystals,2,
field_179564_cE,banner,2,
field_179565_cj,armor_stand,2,
field_179566_aV,cooked_fish,2,
field_179567_at,jungle_door,2,
field_179568_as,birch_door,2,
field_179569_ar,spruce_door,2,
field_179570_aq,oak_door,2,
field_179571_av,dark_oak_door,2,
field_179572_au,acacia_door,2,
field_179590_a,TYPE_LOOKUP,2,
field_179639_f,typeID,2,
field_179640_g,typeName,2,
field_179676_a,NUM_RESULT_TYPES,2,
field_179710_b,targetBlock,2,
field_179711_e,modelPartFlags,2,
field_179713_c,hitVec,2,
field_179716_b,facing,2,
field_179717_a,position,2,
field_179719_b,status,2,
field_179720_a,hash,2,
field_179723_a,pos,2,
field_179725_b,position,2,
field_179729_a,id,2,
field_179733_a,compressionTreshold,2,
field_179745_h,reducedDebugInfo,2,
field_179751_a,particleType,2,
field_179753_k,particleArguments,2,
field_179785_b,hash,2,
field_179786_a,url,2,
field_179799_b,bedPos,2,
field_179808_d,displayTime,2,
field_179809_e,fadeOutTime,2,
field_179810_b,message,2,
field_179811_c,fadeInTime,2,
field_179812_a,type,2,
field_179822_b,position,2,
field_179845_b,changedBlocks,2,
field_179857_b,insideBlock,2,
field_179858_c,insideDirection,2,
field_179859_a,doorBlockPos,2,
field_179871_c,LOGGER,2,
field_179872_a,SYSOUT,2,
field_179883_b,domain,2,
field_179884_a,LOGGER,2,
field_179990_j,insertion,2,
field_180036_b,RAIL_SHAPE_LOOKUP,2,
field_180037_a,MINECART_TYPE_LOOKUP,2,
field_180049_j,name,2,
field_180051_h,ID_LOOKUP,2,
field_180052_i,networkID,2,
field_180101_a,AXIS_LOOKUP,2,
field_180111_a,pos,2,
field_180121_a,DIRECTION_LOOKUP,2,
field_180126_g,stringToIDMapping,2,
field_180127_a,SENSITIVITY_ARRAY,2,
field_180132_d,NOT_SPECTATING,2,
field_180137_b,lightningBolt,2,
field_180140_r,isThornsDamage,2,
field_180152_w,healthBoost,2,
field_180155_a,LOGGER,2,
field_180156_h,showParticles,2,
field_180161_b,lock,2,
field_180162_a,EMPTY_CODE,2,
field_180163_b,ORIENTATION_LOOKUP,2,
field_180164_c,AXIS_LOOKUP,2,
field_180165_a,FACING_LOOKUP,2,
field_180167_a,AXIS_LOOKUP,2,
field_180171_b,additionalDifficulty,2,
field_180172_a,worldDifficulty,2,
field_180177_a,RANDOM,2,
field_180178_a,TYPE_LOOKUP,2,
field_180189_a,SQRT_2,2,
field_180190_a,FACING_LOOKUP,2,
field_180191_a,AXIS_LOOKUP,2,
field_180201_c,mask,2,
field_180203_a,AXIS_LOOKUP,2,
field_180205_F,timesTalkedToVillagerStat,2,
field_180206_G,timesTradedWithVillagerStat,2,
field_180207_j,distanceCrouchedStat,2,
field_180208_k,distanceSprintedStat,2,
field_180209_h,timeSinceDeathStat,2,
field_180219_M,overpowered,2,
field_180232_b,SERVER_LOCAL_EVENTLOOP,2,
field_180247_b,position,0,
field_180249_b,server,1,
field_180250_c,maxTickTime,1,
field_180251_a,LOGGER,1,
field_180256_e,type,2,
field_180268_a,MOB_COUNT_DIV,2,
field_180271_f,CUSTOMIZED,2,
field_180272_g,DEBUG_WORLD,2,
field_180278_o,BIOME_ID_MAP,2,
field_180280_ag,DOUBLE_PLANT_GENERATOR,2,
field_180282_a,position,2,
field_180293_d,chunkProviderSettings,2,
field_180295_l,andesiteGen,2,
field_180296_j,graniteGen,2,
field_180297_k,dioriteGen,2,
field_180298_q,diamondGen,2,
field_180299_p,redstoneGen,2,
field_180307_E,locationEnchantments,2,
field_180308_g,projectileProtection,2,
field_180309_e,featherFalling,2,
field_180310_c,protection,2,
field_180311_a,enchantmentsList,2,
field_180312_n,baneOfArthropods,2,
field_180313_o,knockback,2,
field_180314_l,sharpness,2,
field_180315_m,smite,2,
field_180316_k,depthStrider,2,
field_180317_h,respiration,2,
field_180323_f,rewardsExp,2,
field_180329_a,position,2,
field_180338_e,layerName,0,
field_180352_b,FLOWER_TYPE_LOOKUP,2,
field_180353_a,WOOD_TYPE_LOOKUP,2,
field_180356_a,FACING_LOOKUP,0,
field_180365_d,block,2,
field_180366_e,state,2,
field_180367_c,pos,2,
field_180370_a,FACING_LOOKUP,2,
field_180371_a,DIRECTION_LOOKUP,2,
field_180384_M,piston_extension,2,
field_180385_bs,dark_oak_fence_gate,2,
field_180386_br,jungle_fence_gate,2,
field_180387_bt,acacia_fence_gate,2,
field_180388_cO,double_stone_slab2,2,
field_180389_cP,stone_slab2,2,
field_180390_bo,oak_fence_gate,2,
field_180391_bp,spruce_fence_gate,2,
field_180392_bq,birch_fence_gate,2,
field_180393_cK,standing_banner,2,
field_180394_cL,wall_banner,2,
field_180395_cM,red_sandstone,2,
field_180396_cN,red_sandstone_stairs,2,
field_180397_cI,prismarine,2,
field_180398_cJ,sea_lantern,2,
field_180399_cE,slime_block,2,
field_180400_cw,iron_trapdoor,2,
field_180401_cv,barrier,2,
field_180402_cm,daylight_detector_inverted,2,
field_180403_aR,jungle_fence,2,
field_180404_aQ,birch_fence,2,
field_180405_aT,acacia_fence,2,
field_180406_aS,dark_oak_fence,2,
field_180407_aO,oak_fence,2,
field_180408_aP,spruce_fence,2,
field_180409_at,dark_oak_door,2,
field_180410_as,acacia_door,2,
field_180411_ar,jungle_door,2,
field_180412_aq,birch_door,2,
field_180413_ao,oak_door,2,
field_180414_ap,spruce_door,2,
field_180415_a,FACING_LOOKUP,2,
field_180420_a,FACING_LOOKUP,2,
field_70009_b,buffer,1,
field_70010_a,instance,1,
field_70116_cv,serverPosZ,0,
field_70117_cu,serverPosY,0,
field_70118_ct,serverPosX,0,
field_70121_D,boundingBox,2,
field_70122_E,onGround,2,
field_70123_F,isCollidedHorizontally,2,
field_70124_G,isCollidedVertically,2,
field_70125_A,rotationPitch,2,
field_70126_B,prevRotationYaw,2,
field_70127_C,prevRotationPitch,2,
field_70128_L,isDead,2,
field_70130_N,width,2,
field_70131_O,height,2,
field_70132_H,isCollided,2,
field_70133_I,velocityChanged,2,
field_70134_J,isInWeb,2,
field_70136_U,lastTickPosZ,2,
field_70137_T,lastTickPosY,2,
field_70138_W,stepHeight,2,
field_70140_Q,distanceWalkedModified,2,
field_70141_P,prevDistanceWalkedModified,2,
field_70142_S,lastTickPosX,2,
field_70143_R,fallDistance,2,
field_70144_Y,entityCollisionReduction,2,
field_70145_X,noClip,2,
field_70146_Z,rand,2,
field_70147_f,entityRiderYawDelta,2,
field_70148_d,firstUpdate,2,
field_70149_e,entityRiderPitchDelta,2,
field_70150_b,nextStepDistance,2,
field_70151_c,fire,2,
field_70152_a,nextEntityID,2,
field_70153_n,riddenByEntity,2,
field_70154_o,ridingEntity,2,
field_70155_l,renderDistanceWeight,2,
field_70156_m,preventEntitySpawning,2,
field_70158_ak,ignoreFrustumCheck,2,
field_70159_w,motionX,2,
field_70160_al,isAirBorne,2,
field_70161_v,posZ,2,
field_70162_ai,chunkCoordY,2,
field_70163_u,posY,2,
field_70164_aj,chunkCoordZ,2,
field_70165_t,posX,2,
field_70166_s,prevPosZ,2,
field_70167_r,prevPosY,2,
field_70169_q,prevPosX,2,
field_70170_p,worldObj,2,
field_70171_ac,inWater,2,
field_70172_ad,hurtResistantTime,2,
field_70173_aa,ticksExisted,2,
field_70174_ab,fireResistance,2,
field_70175_ag,addedToChunk,2,
field_70176_ah,chunkCoordX,2,
field_70177_z,rotationYaw,2,
field_70178_ae,isImmuneToFire,2,
field_70179_y,motionZ,2,
field_70180_af,dataWatcher,2,
field_70181_x,motionY,2,
field_70191_b,throwableShake,2,
field_70192_c,thrower,2,
field_70194_h,ticksInGround,2,
field_70195_i,ticksInAir,2,
field_70197_d,potionDamage,2,
field_70221_f,shatterOrDrop,2,
field_70222_d,targetZ,2,
field_70223_e,despawnTimer,2,
field_70224_b,targetX,2,
field_70225_c,targetY,2,
field_70230_d,accelerationZ,2,
field_70232_b,accelerationX,2,
field_70233_c,accelerationY,2,
field_70234_an,ticksInAir,2,
field_70235_a,shootingEntity,2,
field_70236_j,ticksAlive,2,
field_70238_i,inGround,2,
field_70249_b,arrowShake,2,
field_70250_c,shootingEntity,2,
field_70251_a,canBePickedUp,2,
field_70252_j,ticksInGround,2,
field_70253_h,inData,2,
field_70254_i,inGround,2,
field_70255_ao,damage,2,
field_70256_ap,knockbackStrength,2,
field_70257_an,ticksInAir,2,
field_70259_a,entityDragonObj,2,
field_70260_b,health,2,
field_70261_a,innerRotation,2,
field_70262_b,lightningState,2,
field_70263_c,boltLivingTime,2,
field_70264_a,boltVertex,2,
field_70272_f,boatZ,2,
field_70273_g,boatYaw,2,
field_70274_d,boatX,2,
field_70275_e,boatY,2,
field_70276_b,speedMultiplier,2,
field_70277_c,boatPosRotationIncrements,2,
field_70278_an,velocityZ,0,
field_70279_a,isBoatEmpty,2,
field_70280_j,velocityY,0,
field_70281_h,boatPitch,2,
field_70282_i,velocityX,0,
field_70290_d,hoverStart,2,
field_70291_e,health,2,
field_70292_b,age,2,
field_70457_g,itemStack,2,
field_70458_d,player,2,
field_70459_e,inventoryChanged,2,
field_70460_b,armorInventory,2,
field_70461_c,currentItem,2,
field_70462_a,mainInventory,2,
field_70464_b,inventoryWidth,2,
field_70465_c,eventHandler,2,
field_70466_a,stackList,2,
field_70467_a,stackResult,2,
field_70472_d,currentRecipe,2,
field_70473_e,currentRecipeIndex,2,
field_70474_b,theInventory,2,
field_70475_c,thePlayer,2,
field_70476_a,theMerchant,2,
field_70477_b,upperChest,2,
field_70478_c,lowerChest,2,
field_70479_a,name,2,
field_70481_b,slotsCount,2,
field_70482_c,inventoryContents,2,
field_70483_a,inventoryTitle,2,
field_70488_a,associatedChest,2,
field_70499_f,isInReverse,2,
field_70500_g,matrix,2,
field_70506_as,velocityZ,0,
field_70507_ar,velocityY,0,
field_70508_aq,velocityX,0,
field_70509_j,minecartY,2,
field_70510_h,turnProgress,2,
field_70511_i,minecartX,2,
field_70512_ao,minecartYaw,2,
field_70513_ap,minecartPitch,2,
field_70514_an,minecartZ,2,
field_70516_a,fuse,2,
field_70520_f,tickCounter1,2,
field_70522_e,art,2,
field_70529_d,xpOrbHealth,2,
field_70530_e,xpValue,2,
field_70531_b,xpOrbAge,2,
field_70533_a,xpColor,2,
field_70544_f,particleScale,0,
field_70545_g,particleGravity,0,
field_70546_d,particleAge,0,
field_70547_e,particleMaxAge,0,
field_70548_b,particleTextureJitterX,0,
field_70549_c,particleTextureJitterY,0,
field_70550_a,particleIcon,0,
field_70551_j,particleBlue,0,
field_70552_h,particleRed,0,
field_70553_i,particleGreen,0,
field_70554_ao,interpPosY,0,
field_70555_ap,interpPosZ,0,
field_70556_an,interpPosX,0,
field_70562_a,flameScale,0,
field_70563_a,materialType,0,
field_70564_aq,bobTimer,0,
field_70570_a,reddustParticleScale,0,
field_70571_a,portalParticleScale,0,
field_70572_as,portalPosZ,0,
field_70573_ar,portalPosY,0,
field_70574_aq,portalPosX,0,
field_70575_a,particleScaleOverTime,0,
field_70576_a,footstepAge,0,
field_70577_ar,currentFootSteps,0,
field_70578_aq,footstepMaxAge,0,
field_70579_a,timeSinceStart,0,
field_70580_aq,maximumTime,0,
field_70583_ar,theRenderEngine,0,
field_70585_a,noteParticleScale,0,
field_70586_a,lavaParticleScale,0,
field_70587_a,smokeParticleScale,0,
field_70588_a,snowDigParticleScale,0,
field_70590_a,baseSpellTextureIndex,0,
field_70593_as,maxAge,0,
field_70594_ar,age,0,
field_70696_bz,attackTarget,2,
field_70699_by,navigator,2,
field_70701_bs,moveForward,2,
field_70702_br,moveStrafing,2,
field_70703_bu,isJumping,2,
field_70704_bt,randomYawVelocity,2,
field_70705_bn,newRotationPitch,2,
field_70708_bq,entityAge,2,
field_70709_bj,newPosX,2,
field_70710_bk,newPosY,2,
field_70712_bm,newRotationYaw,2,
field_70713_bf,activePotionsMap,2,
field_70714_bg,tasks,2,
field_70715_bh,targetTasks,2,
field_70716_bi,newPosRotationIncrements,2,
field_70717_bb,attackingPlayer,2,
field_70718_bc,recentlyHit,2,
field_70720_be,arrowHitTimer,2,
field_70721_aZ,limbSwingAmount,2,
field_70722_aY,prevLimbSwingAmount,2,
field_70723_bA,senses,2,
field_70725_aQ,deathTime,2,
field_70726_aT,cameraPitch,2,
field_70727_aS,prevCameraPitch,2,
field_70728_aV,experienceValue,2,
field_70729_aU,dead,2,
field_70732_aI,prevSwingProgress,2,
field_70733_aJ,swingProgress,2,
field_70737_aN,hurtTime,2,
field_70738_aO,maxHurtTime,2,
field_70739_aP,attackedAtYaw,2,
field_70744_aE,scoreValue,2,
field_70746_aG,landMovementFactor,2,
field_70747_aH,jumpMovementFactor,2,
field_70749_g,lookHelper,2,
field_70752_e,potionsNeedUpdate,2,
field_70754_ba,limbSwing,2,
field_70755_b,entityLivingToAttack,2,
field_70756_c,revengeTimer,2,
field_70757_a,livingSoundTime,2,
field_70758_at,prevRotationYawHead,2,
field_70759_as,rotationYawHead,2,
field_70760_ar,prevRenderYawOffset,2,
field_70761_aq,renderYawOffset,2,
field_70762_j,bodyHelper,2,
field_70765_h,moveHelper,2,
field_70767_i,jumpHelper,2,
field_70771_an,maxHurtResistantTime,2,
field_70772_bD,maximumHomeDistance,2,
field_70773_bE,jumpTicks,2,
field_70775_bC,homePosition,2,
field_70811_b,squishFactor,2,
field_70812_c,prevSquishFactor,2,
field_70813_a,squishAmount,2,
field_70827_d,carriableBlocks,2,
field_70833_d,timeSinceIgnited,2,
field_70834_e,lastActiveTime,2,
field_70837_d,angerLevel,2,
field_70838_e,randomSoundDelay,2,
field_70847_d,heightOffset,2,
field_70848_e,heightOffsetUpdateTime,2,
field_70855_f,attackTimer,2,
field_70856_g,holdRoseTick,2,
field_70857_d,villageObj,2,
field_70858_e,homeCheckTimer,2,
field_70859_f,squidYaw,2,
field_70860_g,prevSquidYaw,2,
field_70861_d,squidPitch,2,
field_70862_e,prevSquidPitch,2,
field_70863_bz,randomMotionSpeed,2,
field_70864_bA,rotationVelocity,2,
field_70865_by,lastTentacleAngle,2,
field_70866_j,tentacleAngle,2,
field_70867_h,squidRotation,2,
field_70868_i,prevSquidRotation,2,
field_70869_bD,randomMotionVecY,2,
field_70870_bE,randomMotionVecZ,2,
field_70872_bC,randomMotionVecX,2,
field_70881_d,inLove,2,
field_70883_f,destPos,2,
field_70887_j,timeUntilNextEgg,2,
field_70899_e,sheepTimer,2,
field_70911_d,aiSit,2,
field_70914_e,aiTempt,2,
field_70924_f,headRotationCourseOld,2,
field_70925_g,isWet,2,
field_70926_e,headRotationCourse,2,
field_70927_j,prevTimeWolfIsShaking,2,
field_70928_h,isShaking,2,
field_70929_i,timeWolfIsShaking,2,
field_70935_b,customer,0,
field_70936_c,recipeList,0,
field_70937_a,theMerchantInventory,0,
field_70952_f,isMating,2,
field_70953_g,isPlaying,2,
field_70954_d,villageObj,2,
field_70955_e,randomTickDivider,2,
field_70956_bz,wealth,2,
field_70959_by,needsInitilization,2,
field_70961_j,timeUntilReset,2,
field_70962_h,buyingPlayer,2,
field_70963_i,buyingList,2,
field_70976_f,ringBufferIndex,2,
field_70977_g,dragonPartArray,2,
field_70978_d,targetZ,2,
field_70979_e,ringBuffer,2,
field_70980_b,targetX,2,
field_70981_c,targetY,2,
field_70982_bz,dragonPartTail3,2,
field_70983_bA,dragonPartWing1,2,
field_70984_by,dragonPartTail2,2,
field_70985_j,dragonPartTail1,2,
field_70986_h,dragonPartHead,2,
field_70987_i,dragonPartBody,2,
field_70988_bD,animTime,2,
field_70989_bE,forceNewTarget,2,
field_70990_bB,dragonPartWing2,2,
