searge,name,side,desc
func_178581_b,rebuildChunk,0,
func_178582_e,makeCompileTaskTransparency,0,
func_178583_l,isCompileTaskPending,0,
func_178584_a,postRenderBlocks,0,
func_178585_h,stopCompileTask,0,
func_178600_a,getDisplayList,0,
func_178602_a,makeRenderChunk,0,
func_178607_a,computeVisibility,0,
func_178618_a,setAllVisible,0,
func_178619_a,setVisible,0,
func_178620_a,setManyVisible,0,
func_178621_a,isVisible,0,
func_178624_a,dot,0,
func_178627_a,isRenderShadow,0,
func_178628_a,setRenderPosition,0,
func_178629_b,setDebugBoundingBox,0,
func_178630_b,renderWitherSkull,0,
func_178631_a,setPlayerViewY,0,
func_178632_c,setRenderOutlines,0,
func_178633_a,setRenderShadow,0,
func_178634_b,isDebugBoundingBox,0,
func_178635_a,shouldRender,0,
func_178685_a,copyModelAngles,0,
func_178686_a,setModelAttributes,0,
func_178691_a,setRotationOffset,0,
func_178718_a,postRenderArm,0,
func_178719_a,setInvisible,0,
func_178765_a,draw,0,
func_178766_e,getRenderType,2,
func_178767_a,setRenderType,2,
func_178769_a,addBox,0,
func_178779_a,getThreadedIOInstance,2,
func_178780_a,render,0,
func_178781_a,fromBounds,2,
func_178782_a,getBlockPos,2,
func_178785_b,rotateYaw,2,
func_178786_a,subtract,2,
func_178787_e,add,2,
func_178788_d,subtract,2,
func_178789_a,rotatePitch,2,
func_178790_c,getRenderType,2,
func_178803_d,getRotationZ,0,
func_178804_a,getPosition,0,
func_178805_e,getRotationYZ,0,
func_178806_a,projectViewFromEntity,0,
func_178807_f,getRotationXY,0,
func_178808_b,getRotationX,0,
func_178809_c,getRotationXZ,0,
func_178815_a,setLocked,2,
func_178816_g,isLocked,2,
func_178819_b,entityHasObjective,2,
func_178822_d,removeObjectiveFromEntity,2,
func_178837_g,getLocationSkin,0,
func_178838_a,setResponseTime,0,
func_178839_a,setGameType,0,
func_178841_j,loadPlayerTextures,0,
func_178845_a,getGameProfile,0,
func_178848_b,getGameType,0,
func_178850_i,getPlayerTeam,0,
func_178851_f,getSkinType,0,
func_178853_c,getResponseTime,0,
func_178856_e,hasLocationSkin,0,
func_178861_h,getLocationCape,0,
func_178874_a,deleteDisplayLists,0,
func_178876_d,getModelParts,0,
func_178877_a,switchModelPartEnabled,0,
func_178878_a,setModelPartEnabled,0,
func_178887_k,isSpectatorMode,0,
func_178888_a,onPlayerDestroyBlock,0,
func_178889_l,getCurrentGameType,0,
func_178902_a,getEntityFX,0,
func_178927_a,spawnEffectParticle,0,
func_178956_a,tryParseValidFloat,0,
func_178960_a,setColorRGBA_F,0,
func_178961_b,setColorRGBA,0,
func_178962_a,putBrightness4,0,
func_178963_b,setBrightness,0,
func_178964_a,startDrawing,0,
func_178965_a,reset,0,
func_178966_f,getByteBuffer,0,
func_178967_a,setVertexFormat,0,
func_178968_d,putColor4,0,
func_178969_c,setTranslation,0,
func_178970_b,startDrawingQuads,0,
func_178971_a,getVertexState,0,
func_178972_a,putColorRGBA,0,
func_178973_g,getVertexFormat,0,
func_178974_a,setColorRGBA_I,0,
func_178975_e,putNormal,0,
func_178976_e,getByteIndex,0,
func_178977_d,finishDrawing,0,
func_178978_a,putColorMultiplier,0,
func_178979_i,getDrawMode,0,
func_178980_d,setNormal,0,
func_178981_a,addVertexData,0,
func_178982_a,setColorOpaque_B,0,
func_178983_e,growBuffer,0,
func_178984_b,addVertex,0,
func_178985_a,addVertexWithUV,0,
func_178986_b,setColorOpaque_F,0,
func_178987_a,putPosition,0,
func_178988_b,putColor,0,
func_178989_h,getVertexCount,0,
func_178990_f,putColorRGB_F4,0,
func_178991_c,setColorOpaque_I,0,
func_178992_a,setTextureUV,0,
func_178993_a,setVertexState,0,
func_178994_b,putColorRGB_F,0,
func_179013_a,getRawBuffer,0,
func_179014_c,getVertexCount,0,
func_179015_b,getRawBufferIndex,0,
func_179016_d,getVertexFormat,0,
func_179022_a,renderByItem,0,
func_179027_a,getFacing,0,
func_179038_a,getWorldRendererByLayer,0,
func_179039_a,getWorldRendererByLayerId,0,
func_179082_a,clearColor,0,
func_179083_b,viewport,0,
func_179084_k,disableBlend,0,
func_179085_a,enableLight,0,
func_179086_m,clear,0,
func_179087_a,enableTexGenCoord,0,
func_179088_q,enablePolygonOffset,0,
func_179089_o,enableCull,0,
func_179090_x,disableTexture2D,0,
func_179091_B,enableRescaleNormal,0,
func_179092_a,alphaFunc,0,
func_179093_d,setFog,0,
func_179094_E,pushMatrix,0,
func_179095_a,setFogDensity,0,
func_179096_D,loadIdentity,0,
func_179097_i,disableDepth,0,
func_179098_w,enableTexture2D,0,
func_179099_b,popAttrib,0,
func_179100_b,disableTexGenCoord,0,
func_179101_C,disableRescaleNormal,0,
func_179102_b,setFogStart,0,
func_179103_j,shadeModel,0,
func_179104_a,colorMaterial,0,
func_179106_n,disableFog,0,
func_179107_e,cullFace,0,
func_179108_z,enableNormalize,0,
func_179109_b,translate,0,
func_179110_a,multMatrix,0,
func_179111_a,getFloat,0,
func_179112_b,blendFunc,0,
func_179113_r,disablePolygonOffset,0,
func_179114_b,rotate,0,
func_179115_u,enableColorLogic,0,
func_179116_f,colorLogicOp,0,
func_179117_G,resetColor,0,
func_179118_c,disableAlpha,0,
func_179119_h,disableColorMaterial,0,
func_179120_a,tryBlendFuncSeparate,0,
func_179121_F,popMatrix,0,
func_179122_b,disableLight,0,
func_179123_a,pushAttrib,0,
func_179124_c,color,0,
func_179125_c,texGenCoord,0,
func_179126_j,enableDepth,0,
func_179127_m,enableFog,0,
func_179128_n,matrixMode,0,
func_179129_p,disableCull,0,
func_179130_a,ortho,0,
func_179131_c,color,0,
func_179132_a,depthMask,0,
func_179133_A,disableNormalize,0,
func_179134_v,disableColorLogic,0,
func_179135_a,colorMask,0,
func_179136_a,doPolygonOffset,0,
func_179137_b,translate,0,
func_179138_g,setActiveTexture,0,
func_179139_a,scale,0,
func_179140_f,disableLighting,0,
func_179141_d,enableAlpha,0,
func_179142_g,enableColorMaterial,0,
func_179143_c,depthFunc,0,
func_179144_i,bindTexture,0,
func_179145_e,enableLighting,0,
func_179146_y,generateTexture,0,
func_179147_l,enableBlend,0,
func_179148_o,callList,0,
func_179149_a,texGen,0,
func_179150_h,deleteTexture,0,
func_179151_a,clearDepth,0,
func_179152_a,scale,0,
func_179153_c,setFogEnd,0,
func_179198_a,setDisabled,0,
func_179199_a,setState,0,
func_179200_b,setEnabled,0,
func_179214_a,registerItemBlock,2,
func_179215_a,updateItemStackNBT,2,
func_179216_c,registerItemBlock,2,
func_179217_a,registerItem,2,
func_179218_a,onBlockDestroyed,2,
func_179219_a,registerItem,2,
func_179221_a,applyRandomRotations,2,
func_179222_a,canPlaceBlockOnSide,0,
func_179223_d,getBlock,2,
func_179224_a,setTileEntityNBT,2,
func_179225_h,getBaseColor,2,
func_179229_a,resolveContents,2,
func_179230_h,getGeneration,2,
func_179232_a,useHoe,2,
func_179233_a,createEntity,2,
func_179234_a,applyBonemeal,2,
func_179235_a,placeDoor,2,
func_179237_a,merge,2,
func_179238_g,get,2,
func_179242_c,getName,0,
func_179244_a,getPacket,2,
func_179245_a,registerPacket,2,
func_179246_a,getPacketId,2,
func_179249_a,writeEnumValue,2,
func_179250_a,writeByteArray,2,
func_179251_a,readByteArray,2,
func_179252_a,writeUuid,2,
func_179253_g,readUuid,2,
func_179254_b,writeVarLong,2,
func_179255_a,writeBlockPos,2,
func_179256_a,writeChatComponent,2,
func_179257_a,readEnumValue,2,
func_179258_d,readChatComponent,2,
func_179259_c,readBlockPos,2,
func_179260_f,readVarLong,2,
func_179280_b,load,2,
func_179281_c,getValue,2,
func_179284_a,genericLoad,2,
func_179285_a,genericLoad,2,
func_179286_a,genericLoad,2,
func_179287_a,genericLoad,2,
func_179288_a,sendPacket,2,
func_179289_a,setCompressionTreshold,2,
func_179290_a,sendPacket,2,
func_179291_h,hasNoChannel,2,
func_179292_f,getIsencrypted,0,
func_179293_l,checkDisconnected,2,
func_179298_a,compress,2,
func_179299_a,setCompressionTreshold,2,
func_179303_a,setCompressionTreshold,2,
func_179308_a,computeNext0,2,
func_179313_a,computeNext0,2,
func_179316_e,getBlock,2,
func_179318_a,cartesianProduct,2,
func_179319_b,createArray,2,
func_179321_a,cartesianProduct,2,
func_179322_b,toArray,2,
func_179323_b,arraysAsLists,2,
func_179324_a,apply,2,
func_179327_a,getPartMask,0,
func_179328_b,getPartId,0,
func_179329_c,getPartName,0,
func_179342_a,getParticleFromId,2,
func_179345_d,getArgumentCount,2,
func_179346_b,getParticleName,2,
func_179348_c,getParticleID,2,
func_179399_a,populateMap,2,
func_179400_b,createMap,2,
func_179401_a,modifyMerchantRecipeList,2,
func_179413_d,getZ,2,
func_179414_a,writeToNBT,2,
func_179415_b,getX,2,
func_179416_c,getY,2,
func_179421_a,next0,2,
func_179422_b,endOfData,2,
func_179516_a,facings,2,
func_179518_a,random,2,
func_179519_a,apply,2,
func_179524_a,getOffset,2,
func_179532_b,getRemainingItems,2,
func_179541_a,apply,2,
func_179543_a,getSubCompound,2,
func_179544_c,canDestroy,2,
func_179545_c,areItemsEqual,2,
func_179546_a,onItemUse,2,
func_179547_d,canPlaceOn,2,
func_179548_a,onBlockDestroyed,2,
func_179549_c,getIsItemStackEqual,0,
func_179554_a,getRegisteredItem,2,
func_179573_a,apply,2,
func_179574_a,apply,2,
func_179575_a,apply,2,
func_179576_a,apply,2,
func_179577_a,apply,2,
func_179578_a,apply,2,
func_179579_a,apply,2,
func_179580_a,apply,2,
func_179581_a,apply,2,
func_179582_a,apply,2,
func_179583_a,apply,2,
func_179584_a,apply,2,
func_179585_a,apply,2,
func_179586_a,apply,2,
func_179587_a,apply,2,
func_179588_a,apply,2,
func_179589_a,apply,2,
func_179634_c,getTypeNames,2,
func_179635_a,getTypeByName,2,
func_179636_a,getTypeID,2,
func_179637_b,getTypeName,2,
func_179652_a,matchOneEntity,2,
func_179656_b,matchEntities,2,
func_179709_b,getTargetBlock,2,
func_179712_b,getHitVec,2,
func_179714_b,getFacing,2,
func_179718_a,handle,2,
func_179721_a,handle,2,
func_179722_a,getPosition,2,
func_179724_a,getPosition,2,
func_179727_a,getEntity,2,
func_179728_a,handle,2,
func_179730_a,getProfile,0,
func_179731_a,getCompressionTreshold,0,
func_179732_a,processPacket,2,
func_179744_h,isReducedDebugInfo,0,
func_179748_k,getParticleArgs,0,
func_179782_a,processPacket,2,
func_179802_a,process,2,
func_179840_c,getWindowTitle,0,
func_179846_b,getDistanceToInsideBlockSq,2,
func_179847_f,getInsideOffsetX,2,
func_179848_a,getDistanceToDoorBlockSq,2,
func_179852_d,getDoorBlockPos,2,
func_179854_a,getFaceDirection,2,
func_179855_g,getInsideOffsetZ,2,
func_179856_e,getInsideBlockPos,2,
func_179860_f,isWoodDoor,2,
func_179864_e,getExistedDoor,2,
func_179865_b,getNearestDoor,2,
func_179868_d,redirectOutputToLog,2,
func_179869_a,isRegistered,2,
func_179870_a,printToSYSOUT,0,
func_179882_a,logString,2,
func_179885_a,getLongProperty,1,
func_179969_a,byName,2,
func_179971_a,getNames,2,
func_179986_j,getInsertion,2,
func_179989_a,setInsertion,2,
func_180031_a,checkThreadAndEnqueue,2,
func_180038_a,byNetworkID,2,
func_180039_a,getNetworkID,2,
func_180040_b,getName,2,
func_180100_a,apply,2,
func_180102_a,apply,2,
func_180103_a,apply,2,
func_180115_h,getWatchableObjectRotations,2,
func_180122_a,getIDFromString,0,
func_180123_a,isStringEntityName,2,
func_180124_b,getEntityNameList,2,
func_180125_b,isStringValidEntityName,2,
func_180130_a,apply,2,
func_180131_a,apply,2,
func_180133_a,apply,2,
func_180136_u,isCreativePlayer,2,
func_180138_v,setIsThornsDamage,2,
func_180139_w,getIsThornsDamage,2,
func_180141_c,getPotionMapAsArray,2,
func_180142_b,getPotionFromResourceLocation,2,
func_180154_f,getIsShowParticles,2,
func_180157_a,toNBT,2,
func_180158_b,fromNBT,2,
func_180159_b,getLock,2,
func_180160_a,isEmpty,2,
func_180166_a,getRandomItem,2,
func_180169_a,calculateAdditionalDifficulty,2,
func_180170_c,getClampedAdditionalDifficulty,2,
func_180173_a,spawnItemStack,2,
func_180175_a,dropInventoryItems,2,
func_180179_a,reset,0,
func_180180_a,apply,2,
func_180182_a,getRandomUuid,2,
func_180184_b,normalizeAngle,0,
func_180186_a,getPositionRandom,0,
func_180187_c,getCoordinateRandom,0,
func_180194_a,apply,2,
func_180195_a,apply,2,
func_180199_c,isJsonObjectBooleanField,0,
func_180200_a,apply,2,
func_180202_a,apply,2,
func_180235_c,removeBlock,2,
func_180236_a,activateBlockOrUseItem,2,
func_180237_b,tryHarvestBlock,2,
func_180238_e,cancelDestroyingBlock,2,
func_180242_a,applyLiving,2,
func_180244_a,markBlockForUpdate,2,
func_180246_b,getPosition,0,
func_180254_e,getType,2,
func_180255_c,getInt,2,
func_180262_a,addGameRule,2,
func_180263_c,getInt,2,
func_180264_a,areSameType,2,
func_180266_a,placeInPortal,2,
func_180267_a,canCreatureTypeSpawnAtLocation,2,
func_180276_a,getBiomeFromBiomeList,2,
func_180277_d,createMutatedBiome,2,
func_180283_a,getColorAtPos,0,
func_180286_a,getGrassColorAtPos,0,
func_180287_b,getFoliageColorAtPos,0,
func_180288_c,getWaterColorAtPos,0,
func_180292_a,decorate,2,
func_180302_a,addRecipe,2,
func_180304_c,getLocationNames,2,
func_180305_b,getEnchantmentByLocation,2,
func_180306_c,getEnchantmentById,2,
func_180318_b,getDepthStriderModifier,2,
func_180319_a,getRespiration,2,
func_180320_f,getMaxTradeUses,2,
func_180321_e,getToolUses,2,
func_180322_j,getRewardsExp,2,
func_180328_a,getPosition,2,
func_180330_f,getZEnd,2,
func_180331_a,getBlock,2,
func_180332_e,getXEnd,2,
func_180333_d,getZStart,2,
func_180334_c,getXStart,2,
func_180344_a,apply,2,
func_180346_a,getBlock,2,
func_180350_a,apply,2,
func_180354_a,apply,2,
func_180359_a,hasRailAt,2,
func_180362_b,getBlockState,2,
func_180383_a,getRegisteredBlock,2,
func_180416_a,apply,2,
func_180425_c,getPosition,2,
func_180428_a,getExplosionResistance,2,
func_180429_a,playStepSound,2,
func_180430_e,fall,2,
func_180431_b,isEntityInvulnerable,2,
func_180432_n,copyDataFromOld,2,
func_180436_i,enableLightmap,0,
func_180437_a,renderCloudsCheck,0,
func_180438_a,getNightVisionBrightness,0,
func_180439_a,playAusSFX,2,
func_180440_a,broadcastSound,2,
func_180441_b,sendBlockBreakProgress,2,
func_180442_a,spawnParticle,2,
func_180443_s,preRenderDamagedBlocks,0,
func_180444_a,renderStars,0,
func_180445_c,renderCloudsFancy,0,
func_180446_a,renderEntities,0,
func_180447_b,renderClouds,0,
func_180448_r,renderSkyEnd,0,
func_180449_a,renderWorldBorder,0,
func_180450_b,renderItemAndEffectIntoGUI,0,
func_180451_a,renderEffect,0,
func_180452_a,setupGuiTransform,0,
func_180453_a,renderItemOverlayIntoGUI,0,
func_180454_a,renderItem,0,
func_180455_b,renderString,0,
func_180456_s,getMinecartType,2,
func_180457_u,getDefaultDisplayTile,2,
func_180459_n,moveDerailedMinecart,2,
func_180461_b,canExtractItem,2,
func_180462_a,canInsertItem,2,
func_180463_a,getSlotsForFace,2,
func_180464_a,handleEnableCompression,2,
func_180465_a,moveTowards,2,
func_180467_a,getBedSpawnLocation,2,
func_180468_a,displayGui,2,
func_180469_a,trySleep,2,
func_180470_cg,getBedLocation,2,
func_180471_a,getToolDigEfficiency,2,
func_180472_a,displayVillagerTradeGui,2,
func_180473_a,setSpawnPoint,2,
func_180478_c,renderStreamIndicator,0,
func_180479_a,renderTooltip,0,
func_180492_cm,getOwnerEntity,2,
func_180494_b,getBiomeGenForCoords,2,
func_180495_p,getBlockState,2,
func_180496_d,notifyBlockOfStateChange,2,
func_180498_a,playAuxSFXAtEntity,2,
func_180499_a,getStrongholdPos,2,
func_180500_c,checkLightFor,2,
func_180501_a,setBlockState,2,
func_180502_D,isBlockinHighHumidity,2,
func_180505_a,spawnParticle,2,
func_180506_a,getTabCompletions,2,
func_180507_a_,setResourcePack,2,
func_180509_L,getTwitchDetails,0,
func_180510_a,drawSplashScreen,0,
func_180513_a,getStrongholdGen,2,
func_180514_a,recreateStructures,2,
func_180518_a,setBlocksInChunk,2,
func_180521_a,skinAvailable,0,
func_180522_a,getCoordinateInfo,2,
func_180523_a,addBlockInfo,2,
func_180524_a,getTabCompletionOptions,2,
func_180525_a,addTabCompletionOptions,2,
func_180526_a,parseDouble,2,
func_180527_d,parseBoolean,2,
func_180528_a,parseInt,2,
func_180530_a,join,2,
func_180531_e,getDifficultyFromCommand,2,
func_180532_a,addBlockHitEffects,0,
func_180535_a,renderTileEntityAt,0,
func_180536_a,renderBeacon,0,
func_180539_a,renderMobSpawnerTileEntity,0,
func_180542_a,renderTileEntitySkull,0,
func_180543_a,renderSkull,0,
func_180545_a,renderTileEntityBanner,0,
func_180546_a,renderTileEntity,0,
func_180547_a,normalize,0,
func_180548_c,bindEntityTexture,0,
func_180550_a,getEntityTexture,0,
func_180551_a,doRender,0,
func_180552_a,doRender,0,
func_180553_a,getEntityTexture,0,
func_180554_a,getEnderCrystalTextures,0,
func_180555_a,getTexture,0,
func_180557_a,doRender,0,
func_180566_a,getEntityTexture,0,
func_180567_a,preRenderCallback,0,
func_180574_a,drawRechargeRay,0,
func_180585_a,preRenderCallback,0,
func_180586_a,getEntityTexture,0,
func_180597_a,cacheActiveRenderInfo,0,
func_180598_a,loadSprite,0,
func_180599_n,updateAnimationInterpolated,0,
func_180600_a,allocateTextureImpl,0,
func_180603_b,getIntegratedServerInstance,0,
func_180604_b,getEntry,0,
func_180608_a,getCenter,2,
func_180609_b,addDoorsAround,2,
func_180614_a,onItemUse,2,
func_180615_a,tryPlace,2,
func_180616_a,tryPlaceContainedLiquid,2,
func_180617_a,spawnBonemealParticles,0,
func_180618_a,attachToFence,2,
func_180619_a,getCenterBlock,2,
func_180620_b,placeInExistingPortal,2,
func_180621_a,getRandomChunkPosition,2,
func_180622_a,genTerrainBlocks,2,
func_180623_a,pickRandomFlower,2,
func_180624_a,decorate,2,
func_180625_c,getFoliageColorAtPos,0,
func_180626_a,getFloatTemperature,2,
func_180627_b,getGrassColorAtPos,0,
func_180628_b,generateBiomeTerrain,2,
func_180630_a,findBiomePosition,2,
func_180631_a,getBiomeGenerator,2,
func_180632_j,setDefaultState,2,
func_180633_a,onBlockPlacedBy,2,
func_180634_a,onEntityCollidedWithBlock,2,
func_180635_a,spawnAsEntity,2,
func_180636_a,collisionRayTrace,2,
func_180637_b,dropXpOnBlockBreak,2,
func_180638_a,addCollisionBoxesToList,2,
func_180639_a,onBlockActivated,2,
func_180640_a,getCollisionBoundingBox,2,
func_180641_l,getComparatorInputOverride,2,
func_180642_a,onBlockPlaced,2,
func_180643_i,createStackedBlock,2,
func_180644_h,getRenderColor,0,
func_180645_a,randomTick,2,
func_180646_a,getSelectedBoundingBox,0,
func_180647_a,getPlayerRelativeBlockHardness,2,
func_180648_a,onBlockEventReceived,2,
func_180649_a,onBlockClicked,2,
func_180650_b,updateTick,2,
func_180651_a,damageDropped,2,
func_180652_a,onBlockDestroyedByExplosion,2,
func_180653_a,dropBlockAsItemWithChance,2,
func_180654_a,setBlockBoundsBasedOnState,2,
func_180655_c,randomDisplayTick,0,
func_180656_a,isProvidingWeakPower,2,
func_180657_a,harvestBlock,2,
func_180658_a,onFallenUpon,2,
func_180659_g,getMapColor,2,
func_180660_a,getItemDropped,2,
func_180661_e,createBlockState,2,
func_180662_a,colorMultiplier,0,
func_180663_b,breakBlock,2,
func_180664_k,getBlockLayer,0,
func_180665_b,getItem,0,
func_180666_a,updateState,2,
func_180667_a,getSensitiveAABB,2,
func_180669_e,computeRedstoneStrength,2,
func_180670_a,canUseBonemeal,2,
func_180671_f,canBlockStay,2,
func_180672_a,getGrowthChance,2,
func_180673_e,trySpawnGolem,2,
func_180674_e,getPoweredState,2,
func_180675_k,getUnpoweredState,2,
func_180676_d,getLockableContainer,2,
func_180677_d,updatePower,2,
func_180678_e,dropRecord,2,
func_180679_a,checkWitherSpawn,2,
func_180680_f,checkForArrows,2,
func_180681_d,updateBlockBounds,2,
func_180682_b,eatCake,2,
func_180683_d,checkFall,2,
func_180684_e,teleport,2,
func_180685_d,canFallInto,2,
func_180686_a,setFireInfo,2,
func_180687_h,getFlowVector,2,
func_180688_d,triggerMixEffects,2,
func_180689_a,getFlowDirection,0,
func_180690_f,placeStaticBlock,2,
func_180691_e,spawnParticles,2,
func_180692_a,explode,2,
func_180693_d,setBounds,2,
func_180695_a,getFacingFromEntity,2,
func_180696_a,canPush,2,
func_180697_b,findRailAt,2,
func_180699_d,getBlockPos,2,
func_180706_b,getClosestStrongholdPos,2,
func_180708_a,writeGameProfile,2,
func_180709_b,generate,2,
func_180714_a,writeString,2,
func_180724_a,handle,2,
func_180734_a,process,2,
func_180735_b,getBufferData,0,
func_180740_a,handleParticles,2,
func_180756_a,processPacket,2,
func_180757_a,processPacket,2,
func_180759_a,processPacket,2,
func_180760_b,getBufferData,2,
func_180761_a,processPacket,2,
func_180762_c,getStatus,2,
func_180763_a,processPacket,2,
func_180764_b,getAction,2,
func_180765_a,processPacket,2,
func_180766_a,processPacket,2,
func_180767_a,handle,2,
func_180768_b,getLines,2,
func_180769_a,processPacket,2,
func_180770_a,handle,2,
func_180771_a,processPacket,2,
func_180772_a,processPacket,2,
func_180773_a,processPacket,2,
func_180774_a,processPacket,2,
func_180775_a,processPacket,2,
func_180781_a,initializeAllBiomeGenerators,2,
func_180783_e,setDifficultyLocked,2,
func_180784_a,onBlockClicked,2,
func_180785_a,blockRemoving,2,
func_180786_a,getBlockAtEntityViewpoint,0,
func_180789_a,setIndependent,2,
func_180790_a,drawEntry,0,
func_180791_a,drawSlot,0,
func_180793_a,affectEntity,2,
func_180798_a,renderDebugInfoLeft,0,
func_180799_ab,isInLava,2,
func_70000_a,addServerStatsToSnooper,2,
func_70001_b,addServerTypeToSnooper,2,
func_70002_Q,isSnooperEnabled,2,
func_70003_b,canUseCommand,2,
func_70005_c_,getName,2,
func_70007_b,resetLog,1,
func_70008_c,getLogContents,1,
func_70011_f,getDistance,2,
func_70012_b,setLocationAndAngles,2,
func_70013_c,getBrightness,2,
func_70014_b,writeEntityToNBT,2,
func_70015_d,setFire,2,
func_70016_h,setVelocity,0,
func_70018_K,setBeenAttacked,2,
func_70019_c,setEating,2,
func_70020_e,readFromNBT,2,
func_70021_al,getParts,2,
func_70022_Q,getEntityString,2,
func_70024_g,addVelocity,2,
func_70026_G,isWet,2,
func_70027_ad,isBurning,2,
func_70028_i,isEntityEqual,2,
func_70029_a,setWorld,2,
func_70030_z,onEntityUpdate,2,
func_70031_b,setSprinting,2,
func_70032_d,getDistanceToEntity,2,
func_70033_W,getYOffset,2,
func_70034_d,setRotationYawHead,2,
func_70035_c,getInventory,2,
func_70037_a,readEntityFromNBT,2,
func_70038_c,isOffsetPositionInLiquid,2,
func_70039_c,writeToNBTOptional,2,
func_70040_Z,getLookVec,2,
func_70041_e_,canTriggerWalking,2,
func_70042_X,getMountedYOffset,2,
func_70043_V,updateRiderPosition,2,
func_70044_A,setOnFireFromLava,2,
func_70045_F,isImmuneToFire,2,
func_70046_E,getBoundingBox,2,
func_70047_e,getEyeHeight,2,
func_70049_a,newFloatNBTList,2,
func_70050_g,setAir,2,
func_70051_ag,isSprinting,2,
func_70052_a,setFlag,2,
func_70055_a,isInsideOfMaterial,2,
func_70057_ab,performHurtAnimation,0,
func_70058_J,handleLavaMovement,2,
func_70060_a,moveFlying,2,
func_70062_b,setCurrentItemOrArmor,2,
func_70063_aa,setInPortal,2,
func_70065_x,preparePlayerToSpawn,0,
func_70066_B,extinguish,2,
func_70067_L,canBeCollidedWith,2,
func_70068_e,getDistanceSqToEntity,2,
func_70070_b,getBrightnessForRender,0,
func_70071_h_,onUpdate,2,
func_70072_I,handleWaterMovement,2,
func_70074_a,onKillEntity,2,
func_70075_an,canAttackWithItem,2,
func_70076_C,kill,2,
func_70077_a,onStruckByLightning,2,
func_70078_a,mountEntity,2,
func_70079_am,getRotationYawHead,2,
func_70080_a,setPositionAndRotation,2,
func_70081_e,dealFireDamage,2,
func_70082_c,setAngles,0,
func_70083_f,getFlag,2,
func_70084_c,addToPlayerScore,2,
func_70085_c,interact,2,
func_70086_ai,getAir,2,
func_70087_a,newDoubleNBTList,2,
func_70088_a,entityInit,2,
func_70089_S,isEntityAlive,2,
func_70090_H,isInWater,2,
func_70091_d,moveEntity,2,
func_70092_e,getDistanceSq,2,
func_70093_af,isSneaking,2,
func_70094_T,isEntityInsideOpaqueBlock,2,
func_70095_a,setSneaking,2,
func_70096_w,getDataWatcher,2,
func_70097_a,attackEntityFrom,2,
func_70098_U,updateRidden,2,
func_70099_a,entityDropItem,2,
func_70100_b_,onCollideWithPlayer,2,
func_70101_b,setRotation,2,
func_70103_a,handleHealthUpdate,0,
func_70104_M,canBePushed,2,
func_70105_a,setSize,2,
func_70106_y,setDead,2,
func_70107_b,setPosition,2,
func_70108_f,applyEntityCollision,2,
func_70109_d,writeToNBT,2,
func_70110_aj,setInWeb,2,
func_70111_Y,getCollisionBorderSize,2,
func_70112_a,isInRangeToRenderDist,0,
func_70113_ah,isEating,0,
func_70114_g,getCollisionBox,2,
func_70115_ae,isRiding,2,
func_70182_d,getVelocity,2,
func_70183_g,getInaccuracy,2,
func_70184_a,onImpact,2,
func_70185_h,getGravityVelocity,2,
func_70186_c,setThrowableHeading,2,
func_70196_i,getPotionDamage,2,
func_70227_a,onImpact,2,
func_70239_b,setDamage,2,
func_70240_a,setKnockbackStrength,2,
func_70241_g,getIsCritical,2,
func_70242_d,getDamage,2,
func_70243_d,setIsCritical,2,
func_70265_b,setTimeSinceHit,2,
func_70266_a,setDamageTaken,2,
func_70267_i,getForwardDirection,2,
func_70268_h,getTimeSinceHit,2,
func_70269_c,setForwardDirection,2,
func_70270_d,setIsBoatEmpty,0,
func_70271_g,getDamageTaken,2,
func_70288_d,setAgeToCreativeDespawnTime,2,
func_70289_a,combineItems,2,
func_70296_d,markDirty,2,
func_70297_j_,getInventoryStackLimit,2,
func_70298_a,decrStackSize,2,
func_70299_a,setInventorySlotContents,2,
func_70300_a,isUseableByPlayer,2,
func_70301_a,getStackInSlot,2,
func_70302_i_,getSizeInventory,2,
func_70304_b,getStackInSlotOnClosing,2,
func_70429_k,decrementAnimations,2,
func_70430_l,getTotalArmorValue,2,
func_70431_c,hasItemStack,2,
func_70432_d,storeItemStack,2,
func_70436_m,dropAllItems,2,
func_70437_b,setItemStack,2,
func_70440_f,armorItemInSlot,2,
func_70441_a,addItemStackToInventory,2,
func_70442_a,writeToNBT,2,
func_70443_b,readFromNBT,2,
func_70445_o,getItemStack,2,
func_70447_i,getFirstEmptyStack,2,
func_70448_g,getCurrentItem,2,
func_70449_g,damageArmor,2,
func_70451_h,getHotbarSize,2,
func_70452_e,storePartialItemStack,2,
func_70453_c,changeCurrentItem,0,
func_70455_b,copyInventory,2,
func_70463_b,getStackInRowAndColumn,2,
func_70468_h,getCurrentRecipe,2,
func_70469_d,inventoryResetNeededOnSlotChange,2,
func_70470_g,resetRecipeAndSlots,2,
func_70471_c,setCurrentRecipeIndex,2,
func_70486_a,loadInventoryFromNBT,2,
func_70487_g,saveInventoryToNBT,2,
func_70491_i,getDamage,2,
func_70492_c,setDamage,2,
func_70493_k,getRollingDirection,2,
func_70494_i,setRollingDirection,2,
func_70496_j,getRollingAmplitude,2,
func_70497_h,setRollingAmplitude,2,
func_70515_d,explode,2,
func_70518_d,onValidSurface,2,
func_70526_d,getXpValue,2,
func_70527_a,getXPSplit,2,
func_70528_g,getTextureByXP,0,
